Geography,Date Interval,Date,Units,0 grams per kilometre,1 to 50 grams per kilometre,51 to 75 grams per kilometre,76 to 90 grams per kilometre,91 to 100 grams per kilometre,101 to 110 grams per kilometre,111 to 130 grams per kilometre,131 to 150 grams per kilometre,151 to 170 grams per kilometre,171 to 190 grams per kilometre,191 to 225 grams per kilometre,226 to 255 grams per kilometre,Over 255 grams per kilometre,Unknown,Total,Average reported emissions
Northern Ireland,Monthly,Nov-15,Thousands,[low],[low],[low],0.1,0.6,0.8,1,0.5,0.2,[low],[low],[low],[low],0.1,3.4,118.6
Northern Ireland,Monthly,Dec-15,Thousands,[low],[low],0,0.1,0.4,0.5,0.7,0.4,0.1,[low],[low],[low],[low],[low],2.2,119.1
Northern Ireland,Monthly,Jan-16,Thousands,[low],[low],[low],0.1,0.9,1.5,2.2,0.9,0.3,0.2,0.1,[low],[low],0.1,6.3,121
Northern Ireland,Monthly,Feb-16,Thousands,[low],[low],[low],0.1,0.7,1.1,1.8,0.7,0.2,0.1,[low],[low],[low],[low],4.9,118.9
Northern Ireland,Monthly,Mar-16,Thousands,[low],[low],[low],0.2,1.2,1.9,2.9,1,0.4,0.1,0.1,[low],[low],[low],8,118.6
Northern Ireland,Monthly,Apr-16,Thousands,[low],[low],[low],0.1,0.6,1.1,1.8,0.6,0.2,0.1,0.1,[low],[low],[low],4.7,120.2
Northern Ireland,Monthly,May-16,Thousands,[low],[low],[low],0.1,0.7,1.1,1.7,0.6,0.2,0.1,[low],[low],[low],0.1,4.7,119.5
Northern Ireland,Monthly,Jun-16,Thousands,[low],[low],[low],0.1,0.9,1.6,2.2,0.7,0.2,0.1,0.1,[low],[low],0.1,6,117.8
Northern Ireland,Monthly,Jul-16,Thousands,[low],[low],[low],0.1,0.6,0.9,1.5,0.5,0.2,0.1,[low],[low],[low],[low],4.1,119
Northern Ireland,Monthly,Aug-16,Thousands,[low],[low],[low],0.1,0.6,1,1.6,0.5,0.2,0.1,[low],[low],[low],[low],4.2,118.8
Northern Ireland,Monthly,Sep-16,Thousands,[low],[low],[low],0.2,0.8,1.7,2.7,0.8,0.3,0.1,0.1,[low],[low],0.1,6.7,117.9
Northern Ireland,Monthly,Oct-16,Thousands,[low],[low],[low],0.1,0.5,0.8,1.4,0.5,0.2,0.1,[low],[low],[low],[low],3.6,118.6
Northern Ireland,Monthly,Nov-16,Thousands,[low],[low],[low],0.1,0.5,0.7,1.2,0.4,0.1,[low],[low],[low],[low],[low],3.3,117.7
Northern Ireland,Monthly,Dec-16,Thousands,[low],[low],[low],[low],0.3,0.4,0.8,0.3,0.1,[low],[low],[low],[low],[low],2,117.3
Northern Ireland,Monthly,Jan-17,Thousands,[low],[low],[low],0.1,0.8,1.3,2.3,0.9,0.3,0.2,0.1,[low],[low],[low],6.2,120.5
Northern Ireland,Monthly,Feb-17,Thousands,[low],[low],[low],0.1,0.5,1,1.7,0.6,0.2,0.1,[low],[low],[low],[low],4.4,120
Northern Ireland,Monthly,Mar-17,Thousands,[low],[low],[low],0.2,1.1,2,3.5,1,0.4,0.3,0.1,[low],[low],[low],8.8,119.4
Northern Ireland,Monthly,Apr-17,Thousands,[low],[low],[low],0.1,0.5,0.6,1.3,0.4,0.2,0.1,[low],[low],[low],[low],3.3,120
Northern Ireland,Monthly,May-17,Thousands,[low],[low],[low],0.1,0.5,0.9,1.7,0.5,0.3,0.1,[low],[low],[low],[low],4.2,120.4
Northern Ireland,Monthly,Jun-17,Thousands,[low],[low],[low],0.1,0.6,1.4,2.4,0.8,0.2,0.1,0.1,[low],[low],[low],5.8,119.3
Northern Ireland,Monthly,Jul-17,Thousands,[low],[low],[low],0.1,0.4,0.9,1.5,0.5,0.2,0.1,[low],[low],[low],[low],3.8,119.5
Northern Ireland,Monthly,Aug-17,Thousands,[low],[low],[low],0.1,0.4,0.8,1.5,0.5,0.1,0.1,[low],[low],[low],[low],3.6,119.9
Northern Ireland,Monthly,Sep-17,Thousands,[low],0.1,[low],0.1,0.6,1.6,2.5,0.8,0.3,0.1,[low],[low],[low],[low],6.2,119.1
Northern Ireland,Monthly,Oct-17,Thousands,[low],[low],[low],0.1,0.3,0.8,1.3,0.6,0.2,0.1,[low],[low],[low],0.1,3.5,120.6
Northern Ireland,Monthly,Nov-17,Thousands,[low],[low],[low],0.1,0.3,0.7,1.3,0.5,0.1,[low],[low],[low],[low],0.1,3.2,119.4
Northern Ireland,Monthly,Dec-17,Thousands,[low],[low],[low],0.1,0.2,0.5,0.7,0.3,0.1,[low],[low],[low],[low],[low],1.9,118.2
Northern Ireland,Monthly,Jan-18,Thousands,[low],[low],[low],0.1,0.6,1.3,2.3,0.9,0.3,0.2,0.1,[low],[low],[low],6,122.3
Northern Ireland,Monthly,Feb-18,Thousands,[low],[low],[low],0.1,0.4,0.8,1.7,0.7,0.2,0.1,[low],[low],[low],[low],4.2,121.1
Northern Ireland,Monthly,Mar-18,Thousands,[low],0.1,[low],0.1,0.7,1.5,2.9,1.1,0.3,0.2,0.1,[low],[low],[low],7.2,120.9
Northern Ireland,Monthly,Apr-18,Thousands,[low],[low],[low],0.1,0.3,0.8,1.6,0.6,0.2,0.1,[low],[low],[low],[low],3.9,121.4
Northern Ireland,Monthly,May-18,Thousands,[low],[low],[low],0.1,0.4,0.9,1.8,0.7,0.2,0.1,0.1,[low],[low],0.1,4.4,122
Northern Ireland,Monthly,Jun-18,Thousands,[low],[low],[low],0.1,0.5,1,2.3,0.8,0.3,0.2,0.1,[low],[low],[low],5.4,123.1
Northern Ireland,Monthly,Jul-18,Thousands,[low],[low],[low],0.1,0.4,0.7,1.5,0.7,0.2,0.1,[low],[low],[low],[low],3.8,121.2
Northern Ireland,Monthly,Aug-18,Thousands,[low],[low],[low],0.1,0.3,0.7,1.6,0.6,0.3,0.1,0.1,[low],[low],[low],3.8,123
Northern Ireland,Monthly,Sep-18,Thousands,[low],[low],[low],0.2,0.4,0.7,2.2,0.7,0.5,0.1,0.1,[low],[low],[low],5.1,124.6
Northern Ireland,Monthly,Oct-18,Thousands,[low],[low],[low],0.1,0.2,0.5,1.5,0.7,0.3,0.1,0.1,[low],[low],[low],3.7,124.9
Northern Ireland,Monthly,Nov-18,Thousands,[low],[low],[low],0.1,0.2,0.5,1.3,0.7,0.3,0.1,[low],[low],[low],0.1,3.3,125.4
Northern Ireland,Monthly,Dec-18,Thousands,[low],[low],[low],[low],0.1,0.3,0.6,0.4,0.2,0.1,[low],[low],[low],[low],1.7,125.1
Northern Ireland,Monthly,Jan-19,Thousands,[low],[low],[low],0.2,0.4,0.8,2.3,1,0.7,0.2,0.1,[low],[low],0.1,5.8,126.4
Northern Ireland,Monthly,Feb-19,Thousands,[low],[low],[low],0.2,0.2,0.6,1.5,0.8,0.5,0.1,0.1,[low],[low],[low],4,126.2
Northern Ireland,Monthly,Mar-19,Thousands,[low],[low],[low],0.2,0.4,1,2.8,1.2,0.7,0.2,0.1,[low],[low],[low],6.8,125.5
Northern Ireland,Monthly,Apr-19,Thousands,[low],[low],[low],0.2,0.2,0.6,1.6,0.8,0.5,0.1,0.1,[low],[low],[low],4.1,127.4
Northern Ireland,Monthly,May-19,Thousands,[low],[low],[low],0.1,0.2,0.7,1.8,0.8,0.5,0.1,0.1,[low],[low],[low],4.5,126.6
Northern Ireland,Monthly,Jun-19,Thousands,[low],[low],[low],0.2,0.3,0.6,2.2,1.1,0.5,0.1,0.1,[low],[low],[low],5.2,126.6
Northern Ireland,Monthly,Jul-19,Thousands,[low],[low],[low],0.1,0.2,0.5,1.6,0.6,0.4,0.1,0.1,[low],[low],[low],3.7,125.8
Northern Ireland,Monthly,Aug-19,Thousands,[low],[low],[low],0.2,0.2,0.5,1.4,0.6,0.4,0.1,0.1,[low],[low],[low],3.5,125.1
Northern Ireland,Monthly,Sep-19,Thousands,0.1,0.1,[low],0.2,0.2,0.8,2.2,0.9,0.5,0.1,0.1,[low],[low],[low],5.2,124.1
Northern Ireland,Monthly,Oct-19,Thousands,[low],[low],[low],0.1,0.1,0.5,1.3,0.6,0.3,0.1,0.1,[low],[low],[low],3.2,126.1
Northern Ireland,Monthly,Nov-19,Thousands,[low],[low],[low],0.1,0.2,0.5,1.3,0.6,0.3,0.1,0.1,[low],[low],[low],3.3,124.7
Northern Ireland,Monthly,Dec-19,Thousands,[low],[low],[low],0.1,0.1,0.3,0.8,0.4,0.2,0.1,[low],[low],[low],[low],2,123.6
Northern Ireland,Monthly,Jan-20,Thousands,0.1,[low],[low],0.2,0.4,0.8,1.9,0.7,0.4,0.1,0.1,[low],[low],[low],5.1,121.8
Northern Ireland,Monthly,Feb-20,Thousands,0.1,[low],[low],0.2,0.4,0.6,1.3,0.5,0.3,0.1,0.1,[low],[low],[low],3.6,119
Northern Ireland,Monthly,Mar-20,Thousands,0.1,[low],[low],0.2,0.4,0.5,1.1,0.5,0.3,0.1,0.1,[low],[low],[low],3.2,118.9
Northern Ireland,Monthly,Apr-20,Thousands,[low],0,0,0,0,0,[low],[low],0,[low],0,0,0,[low],[low],105.7
Northern Ireland,Monthly,May-20,Thousands,[low],0,0,[low],0,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,120.5
Northern Ireland,Monthly,Jun-20,Thousands,0.1,[low],[low],[low],[low],0.1,0.7,1.2,0.6,0.3,0.1,0.1,[low],[low],3.3,142.3
Northern Ireland,Monthly,Jul-20,Thousands,0.1,0.1,[low],[low],[low],0.2,1.1,1.5,0.7,0.4,0.1,0.1,[low],[low],4.4,140.9
Northern Ireland,Monthly,Aug-20,Thousands,0.1,0.1,[low],[low],[low],0.1,1,1.4,0.6,0.3,0.1,0.1,[low],[low],3.9,138.9
Northern Ireland,Monthly,Sep-20,Thousands,0.2,0.1,[low],[low],[low],0.2,1.5,1.4,0.7,0.4,0.2,0.1,[low],[low],4.8,135.2
Northern Ireland,Monthly,Oct-20,Thousands,0.1,0.1,[low],[low],0.1,0.2,0.8,1.1,0.6,0.2,0.1,0.1,[low],[low],3.3,135.8
Northern Ireland,Monthly,Nov-20,Thousands,0.1,0.1,[low],[low],[low],0.1,0.7,1,0.4,0.2,0.1,[low],[low],0.1,2.9,132.9
Northern Ireland,Monthly,Dec-20,Thousands,0.2,[low],[low],0,[low],0.1,0.5,0.5,0.2,0.1,[low],[low],[low],[low],1.7,123.9
Northern Ireland,Monthly,Jan-21,Thousands,0.1,0.1,[low],[low],[low],0.1,0.5,0.7,0.4,0.2,0.1,[low],[low],[low],2.4,133.5
Northern Ireland,Monthly,Feb-21,Thousands,0.1,0.1,[low],[low],[low],0.1,0.8,0.9,0.4,0.2,0.1,[low],[low],[low],2.7,134.6
Northern Ireland,Monthly,Mar-21,Thousands,0.2,0.1,[low],[low],0.1,0.2,1.4,1.4,0.7,0.3,0.1,0.1,[low],[low],4.7,131.9
Northern Ireland,Monthly,Apr-21,Thousands,0.1,0.1,[low],[low],[low],0.2,1,1,0.5,0.2,0.1,0.1,[low],[low],3.3,131.5
Northern Ireland,Monthly,May-21,Thousands,0.2,0.1,[low],[low],0.1,0.2,1.3,1,0.5,0.2,0.1,0.1,[low],[low],3.8,129.9
Northern Ireland,Monthly,Jun-21,Thousands,0.3,0.1,[low],[low],0.1,0.3,1.5,1.1,0.5,0.2,0.1,0.1,[low],[low],4.2,126.7
Northern Ireland,Monthly,Jul-21,Thousands,0.1,0.1,[low],[low],0.1,0.2,1,0.8,0.4,0.1,0.1,0.1,[low],[low],3.2,127.9
Northern Ireland,Monthly,Aug-21,Thousands,0.2,0.1,[low],[low],0.1,0.2,0.9,0.8,0.3,0.1,0.1,[low],[low],[low],2.8,123.4
Northern Ireland,Monthly,Sep-21,Thousands,0.3,0.2,[low],[low],0.1,0.2,1.2,1,0.3,0.2,0.1,[low],[low],[low],3.5,121.2
Northern Ireland,Monthly,Oct-21,Thousands,0.2,0.1,[low],[low],[low],0.1,0.8,0.7,0.3,0.1,0.1,0.1,[low],[low],2.6,121.7
Northern Ireland,Monthly,Nov-21,Thousands,0.2,0.1,[low],[low],[low],0.1,0.8,0.8,0.3,0.1,0.1,[low],[low],0.1,2.6,121
Northern Ireland,Monthly,Dec-21,Thousands,0.2,[low],[low],[low],[low],0.1,0.4,0.4,0.1,[low],[low],[low],[low],[low],1.3,106.4
Northern Ireland,Monthly,Jan-22,Thousands,0.3,0.2,[low],[low],0.1,0.3,1.3,1.2,0.4,0.2,0.1,0.1,[low],[low],4.2,125.1
Northern Ireland,Monthly,Feb-22,Thousands,0.2,0.1,[low],[low],0.1,0.2,0.9,0.8,0.2,0.1,0.1,[low],[low],[low],2.8,120
Northern Ireland,Monthly,Mar-22,Thousands,0.4,0.2,[low],[low],0.1,0.2,1.3,1.3,0.4,0.2,0.1,0.1,[low],[low],4.3,120.6
Northern Ireland,Monthly,Apr-22,Thousands,0.2,0.1,[low],[low],0.1,0.2,1.1,0.9,0.3,0.1,0.1,[low],[low],[low],3.3,123.9
Northern Ireland,Monthly,May-22,Thousands,0.3,0.1,[low],[low],0.1,0.2,1.2,0.9,0.3,0.1,0.1,0.1,[low],[low],3.4,120.2
Northern Ireland,Monthly,Jun-22,Thousands,0.3,0.1,[low],[low],[low],0.2,1.3,0.9,0.4,0.1,0.1,[low],[low],[low],3.6,121.4
Northern Ireland,Monthly,Jul-22,Thousands,0.2,0.1,[low],[low],[low],0.2,0.9,0.7,0.3,0.1,0.1,[low],[low],0.1,2.8,124.6
Northern Ireland,Monthly,Aug-22,Thousands,0.3,0.1,[low],[low],0.1,0.2,1.1,0.7,0.3,0.1,0.1,0.1,[low],[low],3,121.1
Northern Ireland,Monthly,Sep-22,Thousands,0.4,0.1,[low],[low],0.1,0.3,1.3,1,0.4,0.1,0.1,0.1,[low],[low],3.9,117.5
Northern Ireland,Monthly,Oct-22,Thousands,0.3,0.2,[low],[low],0.1,0.2,1,0.7,0.3,0.1,[low],0.1,[low],[low],3,117.2
Northern Ireland,Monthly,Nov-22,Thousands,0.4,0.1,[low],0,0.1,0.1,0.9,0.9,0.3,0.1,0.1,[low],[low],[low],3,115.5
Northern Ireland,Monthly,Dec-22,Thousands,0.3,0.1,[low],[low],[low],0.1,0.5,0.5,0.1,[low],[low],[low],[low],[low],1.7,106.6
Northern Ireland,Monthly,Jan-23,Thousands,0.5,0.2,[low],[low],0.1,0.3,1.4,1.1,0.5,0.2,0.1,0.1,0.1,0.1,4.7,120.2
Northern Ireland,Monthly,Feb-23,Thousands,0.3,0.1,[low],[low],0.1,0.2,1.2,1,0.3,0.1,0.1,0.1,[low],0.1,3.5,120.3
Northern Ireland,Monthly,Mar-23,Thousands,0.6,0.2,[low],[low],0.1,0.4,1.7,1.3,0.5,0.1,0.2,0.1,[low],0.1,5.3,118.6
Northern Ireland,Monthly,Apr-23,Thousands,0.4,0.1,[low],[low],0.1,0.3,1,1,0.3,0.1,0.1,0.1,[low],[low],3.4,118.3
Northern Ireland,Monthly,May-23,Thousands,0.6,0.1,[low],[low],0.1,0.2,1.3,1,0.4,0.1,0.1,[low],[low],[low],4,113.4
Northern Ireland,Monthly,Jun-23,Thousands,0.6,0.2,[low],0,0.1,0.3,1.3,1,0.4,0.1,0.1,[low],[low],0.1,4.2,112.9
Northern Ireland,Monthly,Jul-23,Thousands,0.4,0.2,[low],[low],0.1,0.3,1.1,0.8,0.3,0.1,0.1,0.1,[low],[low],3.5,115.4
Northern Ireland,Monthly,Aug-23,Thousands,0.4,0.2,[low],0,0.1,0.2,1,0.8,0.3,0.1,0.1,[low],[low],[low],3.3,114.2
Northern Ireland,Monthly,Sep-23,Thousands,0.5,0.2,[low],[low],0.1,0.4,1.6,1,0.5,0.1,0.1,0.1,[low],0.1,4.6,116.6
Northern Ireland,Monthly,Oct-23,Thousands,0.4,0.2,[low],[low],0.1,0.3,1.2,0.9,0.4,0.1,0.1,0.1,[low],[low],3.8,115.2
Northern Ireland,Monthly,Nov-23,Thousands,0.4,0.2,[low],[low],0.1,0.3,1,0.9,0.3,0.1,0.1,[low],[low],[low],3.5,112.5
Northern Ireland,Monthly,Dec-23,Thousands,0.3,0.1,0,[low],[low],0.1,0.6,0.6,0.2,0.1,[low],[low],[low],[low],2,113.9
Northern Ireland,Monthly,Jan-24,Thousands,0.5,0.3,[low],[low],0.1,0.3,1.3,1.5,0.6,0.2,0.2,0.1,[low],0.1,5.3,119.5
Northern Ireland,Monthly,Feb-24,Thousands,0.4,0.2,[low],0,0.1,0.3,1,1.1,0.4,0.1,0.1,[low],[low],0.1,3.7,117.5
Northern Ireland,Monthly,Mar-24,Thousands,0.6,0.3,[low],[low],0.2,0.4,1.9,1.5,0.6,0.2,0.1,0.1,[low],0.1,6,115.4
Northern Ireland,Monthly,Apr-24,Thousands,0.5,0.1,[low],[low],0.2,0.4,1.1,1,0.4,0.1,0.1,[low],[low],[low],3.9,113.3
Northern Ireland,Monthly,May-24,Thousands,0.5,0.2,[low],0,0.1,0.4,1,1,0.4,0.1,0.1,[low],[low],[low],3.9,111.3
Northern Ireland,Monthly,Jun-24,Thousands,0.6,0.3,[low],0,0.2,0.5,1.5,1.2,0.3,0.1,0.1,[low],[low],0.1,4.9,110.8
Northern Ireland,Monthly,Jul-24,Thousands,0.5,0.2,[low],0,0.2,0.4,1,1,0.2,0.1,0.1,[low],[low],0.1,3.8,112.8
Northern Ireland,Monthly,Aug-24,Thousands,0.5,0.2,[low],[low],0.2,0.4,1,0.9,0.2,0.1,0.1,[low],[low],0.1,3.5,109.1
Northern Ireland,Monthly,Sep-24,Thousands,0.7,0.4,[low],[low],0.2,0.4,1.3,1.2,0.3,0.1,0.1,[low],[low],0.1,4.7,106.1
Northern Ireland,Monthly,Oct-24,Thousands,0.6,0.4,[low],[low],0.1,0.3,0.9,0.9,0.3,0.1,0.1,[low],[low],0.1,3.8,100.7
Northern Ireland,Monthly,Nov-24,Thousands,0.7,0.3,0,[low],0.1,0.2,0.8,0.7,0.3,0.1,0.1,[low],[low],0.1,3.4,98.1
Northern Ireland,Monthly,Dec-24,Thousands,0.6,0.1,[low],[low],0.1,0.2,1,0.4,0.1,[low],[low],[low],[low],0.1,2.8,93.1
Northern Ireland,Monthly,Jan-25,Thousands,0.8,0.4,[low],[low],0.1,0.3,1.4,1.1,0.4,0.2,0.2,0.1,[low],0.1,4.9,107.6
Northern Ireland,Monthly,Feb-25,Thousands,0.5,0.2,[low],[low],0.1,0.3,1,0.9,0.2,0.1,0.1,[low],[low],0.1,3.6,107.3
Northern Ireland,Monthly,Mar-25,Thousands,1,0.4,0,[low],0.2,0.5,1.8,1.2,0.4,0.2,0.2,0.1,[low],0.1,6.1,105.6
Northern Ireland,Monthly,Apr-25,Thousands,0.5,0.3,[low],[low],0.1,0.3,1,0.8,0.2,0.1,0.1,[low],[low],0.1,3.4,104.4
Northern Ireland,Monthly,May-25,Thousands,0.6,0.3,[low],[low],0.1,0.3,0.9,0.8,0.2,0.1,0.1,[low],[low],[low],3.3,100.9
Northern Ireland,Monthly,Jun-25,Thousands,0.8,0.4,[low],[low],0.1,0.4,1.1,1,0.4,0.1,0.1,[low],[low],0.1,4.4,101.3
Northern Ireland,Monthly,Jul-25,Thousands,0.5,0.3,[low],[low],0.1,0.2,1,0.7,0.2,0.1,0.1,[low],[low],0.1,3.2,102.3
Northern Ireland,Monthly,Aug-25,Thousands,0.6,0.3,[low],[low],0.1,0.2,1.1,0.6,0.1,0.1,0.1,[low],[low],0.1,3.2,97.4
Northern Ireland,Monthly,Sep-25,Thousands,0.9,0.4,[low],[low],0.1,0.4,1.3,0.9,0.3,0.1,0.1,[low],[low],0.1,4.6,96.5
Northern Ireland,Monthly,Oct-25,Thousands,0.7,0.3,[low],[low],0.2,0.3,0.9,0.7,0.2,[low],0.1,[low],[low],0.1,3.4,96.6
Northern Ireland,Monthly,Nov-25,Thousands,0.5,0.2,[low],[low],0.2,0.3,0.9,0.7,0.2,0.1,0.1,[low],[low],0.1,3.4,101.6
Northern Ireland,Monthly,Dec-25,Thousands,0.5,0.1,[low],[low],0.2,0.2,0.6,0.4,0.1,[low],[low],[low],[low],[low],2.2,92
Northern Ireland,Monthly,Jan-26,Thousands,0.6,0.2,0.1,[low],0.2,0.3,1.2,1,0.4,0.1,0.1,0.1,[low],0.1,4.4,109.7
Northern Ireland,Monthly,Feb-26,Thousands,0.5,0.2,0.1,[low],0.2,0.3,1,0.8,0.3,0.1,0.1,[low],[low],0.1,3.5,106.2
Northern Ireland,Monthly,Mar-26,Thousands,1,0.3,0.1,[low],0.2,0.5,1.6,1.2,0.3,0.1,0.1,0.1,[low],0.1,5.7,101.8
United Kingdom,Annual,2015,Thousands,9.8,19.7,6.5,66.5,410.8,542.1,842.2,432.2,186.6,67.7,36.1,9.2,8.2,23.4,"2,661.00",121.4
United Kingdom,Annual,2016,Thousands,10.3,25.2,10.6,64.8,365.6,599.8,940.3,418.9,146.2,66.4,34.9,6.1,10.7,24,"2,723.80",120.2
United Kingdom,Annual,2017,Thousands,13.9,31.6,13.7,58.9,270.8,532.2,939.6,419.1,147.8,71.8,28.6,4.9,10.6,20.8,"2,564.30",121.2
United Kingdom,Annual,2018,Thousands,15.8,35.1,14,53.6,182.5,382.2,906.6,429,207.5,87,39.9,6.8,11.8,22.4,"2,394.00",124.8
United Kingdom,Annual,2019,Thousands,38,23.3,13.4,62.8,93.9,293.4,889.4,471.6,277.7,83.1,54.4,10.5,12.5,22.8,"2,346.60",127.8
United Kingdom,Annual,2020,Thousands,107.9,55.4,8.4,21.3,62.2,102.7,439.5,404.3,223.5,99.5,68.4,26.5,15.7,21.1,"1,656.40",127.9
United Kingdom,Annual,2021,Thousands,190.4,98.6,11.5,4.1,26.5,60.6,451,402.6,205.4,93.2,58.2,27.5,17.3,30.4,"1,677.20",119.8
United Kingdom,Annual,2022,Thousands,266.8,91.8,5.8,3.6,30.7,76.5,428.1,382.9,171.1,64.9,48.4,28.6,16.3,36.5,"1,652.10",111.7
United Kingdom,Annual,2023,Thousands,314.2,135.4,4.4,1.4,40.3,98.8,510.5,440.5,182.7,71.4,59,28.6,17.9,40.6,"1,945.80",109.3
United Kingdom,Annual,2024,Thousands,381.9,163.2,2.7,0.8,52.3,130.5,450.9,444.5,162.3,74.9,56.9,21.3,13.3,44.9,"2,000.10",102.5
United Kingdom,Annual,2025,Thousands,473.2,218.1,4.8,1,57.2,141.2,481.1,373.6,134.5,56.7,50.7,19.8,11.7,47.8,"2,071.40",92.1
United Kingdom,Quarterly,2014 Q3 (July to September),Thousands,1.9,2.8,0.9,16.7,100.8,114.4,234.4,114.4,54.3,15.2,13.2,2.9,2.5,5,679.4,123.7
United Kingdom,Quarterly,2014 Q4 (October to December),Thousands,2.1,3.6,0.9,13,79.3,91.9,175.5,87.2,41.5,10.6,9.9,2.4,2,4.9,524.7,123.1
United Kingdom,Quarterly,2015 Q1 (January to March),Thousands,2.6,6.1,2,16.3,116.7,131.5,252.2,116.9,56.1,17.8,11.8,3.3,2.3,5,740.5,122.3
United Kingdom,Quarterly,2015 Q2 (April to June),Thousands,2,4.9,1.8,14.9,102.8,128.6,193.8,111.4,52.3,17,8.1,2.4,2.1,5.7,647.7,122.1
United Kingdom,Quarterly,2015 Q3 (July to September),Thousands,2.2,4.6,1.9,18.6,110.9,164.4,225.5,116,45.3,19,9.1,1.9,1.9,6.4,727.7,120.5
United Kingdom,Quarterly,2015 Q4 (October to December),Thousands,3,4.1,0.9,16.7,80.4,117.6,170.7,88,33,14,7.2,1.6,2,6.3,545.2,120.5
United Kingdom,Quarterly,2016 Q1 (January to March),Thousands,3.1,7.3,2.5,19.8,109.8,175.9,264.3,118.7,39.8,18.5,10.1,2.1,2.8,5.9,780.6,119.8
United Kingdom,Quarterly,2016 Q2 (April to June),Thousands,2.1,5.9,3.2,14.5,88.7,147.8,224,97.3,36.2,16.8,8.6,1.5,3.1,6.2,655.8,120.4
United Kingdom,Quarterly,2016 Q3 (July to September),Thousands,2.9,6.6,2.5,16.9,98.5,163.1,259.4,113,37.4,17,10.6,1.5,2.7,6.6,738.6,120.2
United Kingdom,Quarterly,2016 Q4 (October to December),Thousands,2.2,5.5,2.4,13.6,68.7,113,192.6,89.8,32.8,14.2,5.6,1.1,2,5.2,548.7,120.8
United Kingdom,Quarterly,2017 Q1 (January to March),Thousands,4.7,7.2,3.5,20.2,102.6,172.3,305.5,124.8,43.1,24.1,8.5,1.7,3.4,5.1,826.6,120.5
United Kingdom,Quarterly,2017 Q2 (April to June),Thousands,3.1,6.6,2.3,13.7,59.8,125.6,216.1,94.9,34,15.6,6.4,1.1,2.6,4.8,586.4,121.3
United Kingdom,Quarterly,2017 Q3 (July to September),Thousands,3.5,8.8,4.8,15.1,65.3,141.2,243.3,114.9,39.4,17.7,7.2,1.3,2.7,5.8,671.1,121.2
United Kingdom,Quarterly,2017 Q4 (October to December),Thousands,2.6,9,3.1,9.8,43.2,93.1,174.8,84.5,31.3,14.4,6.5,1,2.1,5,480.3,122.3
United Kingdom,Quarterly,2018 Q1 (January to March),Thousands,4.1,9.3,4.4,14.2,71.8,138.3,265.1,126.6,47.7,24.3,9.4,1.5,3.1,5,724.7,122.5
United Kingdom,Quarterly,2018 Q2 (April to June),Thousands,3.6,9.6,3.3,14.7,49,103.7,228.7,105.3,43,19.2,9.5,1.5,3.8,5.6,600.5,123.6
United Kingdom,Quarterly,2018 Q3 (July to September),Thousands,3.8,8.7,2.9,14.6,41.2,82,236.9,105,63.3,23.6,11.4,2.1,2.7,6.1,604.4,126.5
United Kingdom,Quarterly,2018 Q4 (October to December),Thousands,4.2,7.5,3.4,10,20.5,58.2,175.9,92.1,53.5,19.9,9.6,1.7,2.2,5.7,464.4,127.9
United Kingdom,Quarterly,2019 Q1 (January to March),Thousands,6.1,4.7,4.1,18,31.1,93.2,270.7,144.2,84.7,28.1,14,2.6,3.5,5.6,710.6,128.7
United Kingdom,Quarterly,2019 Q2 (April to June),Thousands,6.3,3.8,3.1,14.6,20.1,70.2,219.6,118.9,69.9,23.9,14.8,2.2,3.2,5.4,576.1,129.7
United Kingdom,Quarterly,2019 Q3 (July to September),Thousands,12.9,5.8,2.9,18,23.6,72.3,231.4,121.2,71,16.6,13.9,2.6,3.1,6.2,601.4,126.8
United Kingdom,Quarterly,2019 Q4 (October to December),Thousands,12.8,9,3.3,12.3,19.1,57.7,167.6,87.3,52,14.5,11.7,3.1,2.7,5.6,458.4,125.1
United Kingdom,Quarterly,2020 Q1 (January to March),Thousands,18.3,11,2.8,18.6,54.8,67.9,166.2,75.1,43.7,13.6,9.8,1.8,3,5,491.6,118.3
United Kingdom,Quarterly,2020 Q2 (April to June),Thousands,12.7,4.4,0.9,0.5,0.3,4.3,37.6,50.2,28.9,15.2,9.2,4.1,2.1,1.3,171.5,136.1
United Kingdom,Quarterly,2020 Q3 (July to September),Thousands,35.6,18.7,2.6,1.3,2.6,18.6,147.2,174.1,94.4,47,31.9,12.3,6.4,6.7,599.4,135.4
United Kingdom,Quarterly,2020 Q4 (October to December),Thousands,41.3,21.4,2.2,0.9,4.5,11.9,88.5,105,56.4,23.7,17.5,8.3,4.3,8.1,393.9,124.9
United Kingdom,Quarterly,2021 Q1 (January to March),Thousands,31.7,22.1,3,1.3,6.5,11.1,111.3,114.1,63,30.1,18.6,8,4.8,8.2,433.8,129.1
United Kingdom,Quarterly,2021 Q2 (April to June),Thousands,42.1,27.8,2.8,0.9,7.7,16.3,139.9,121.1,64.3,28.8,18.8,7.9,5.2,5.4,489.1,124.5
United Kingdom,Quarterly,2021 Q3 (July to September),Thousands,51.1,25.1,2.9,0.8,8.3,19.4,118,90.9,47.6,20.5,12.1,6.1,3.8,7.3,414,116.2
